fpr,tpr,threshold
0.009946683257597833,0.013037471939216025,0.9892147183418274
0.009978185025634564,0.013037471939216025,0.9892131686210632
0.009978185025634564,0.013123812812985667,0.9892130494117737
0.009986060467643746,0.013123812812985667,0.9892123937606812
0.009986060467643746,0.013296494560524952,0.9892122745513916
0.010033313119698843,0.013296494560524952,0.9892091155052185
0.010041188561708025,0.013382835434294594,0.989208996295929
0.010041188561708025,0.013469176308064238,0.9892088770866394
0.010064814887735574,0.013469176308064238,0.989206075668335
0.010064814887735574,0.01355551718183388,0.9892057180404663
0.010088441213763122,0.01355551718183388,0.9892047047615051
0.010088441213763122,0.013641858055603523,0.9892045855522156
0.010096316655772306,0.013641858055603523,0.989204466342926
0.010096316655772306,0.013728198929373166,0.9892042279243469
0.010119942981799853,0.013728198929373166,0.9892023205757141
0.010119942981799853,0.013814539803142808,0.9892017841339111
0.010127818423809037,0.013814539803142808,0.989201545715332
0.010127818423809037,0.01390088067691245,0.9892010688781738
0.01016719563385495,0.01390088067691245,0.9891998767852783
0.01016719563385495,0.014073562424451735,0.9891993999481201
0.010206572843900865,0.014073562424451735,0.9891970753669739
0.010206572843900865,0.01424624417199102,0.9891967177391052
0.010214448285910047,0.014332585045760663,0.9891965389251709
0.010230199169928412,0.014332585045760663,0.9891964197158813
0.01025382549595596,0.014332585045760663,0.9891958236694336
0.010269576379974325,0.014332585045760663,0.989195704460144
0.010285327263992691,0.014332585045760663,0.9891951084136963
0.010293202706001875,0.014418925919530305,0.9891946315765381
0.010316829032029422,0.014418925919530305,0.9891941547393799
0.010379832568102884,0.014418925919530305,0.9891913533210754
0.010403458894130434,0.014505266793299948,0.9891912341117859
0.010411334336139616,0.014505266793299948,0.9891906976699829
0.010427085220157981,0.014505266793299948,0.9891904592514038
0.01045071154618553,0.014505266793299948,0.9891901016235352
0.01045071154618553,0.01459160766706959,0.9891897439956665
0.010458586988194712,0.01459160766706959,0.989189624786377
0.010458586988194712,0.014764289414608877,0.9891893863677979
0.010466462430203894,0.014764289414608877,0.9891887903213501
